ticker,Mkt-Rf_capm,Mkt-Rf_3 fatores,SMB_3 fatores,HML_3 fatores,Mkt-Rf_5 fatores,SMB_5 fatores,HML_5 fatores,WML_5 fatores,IML_5 fatores,Mkt-Rf_completo,SMB_completo,HML_completo,WML_completo,IML_completo,BAB_completo,ret_esp_capm,ret_esp_3 fatores,ret_esp_5 fatores,ret_esp_completo,ult_atualizacao
CMIG4,0.4296566375955686,0.4252028152554191,0.058868551836060934,-0.11791805144546691,0.4571318610959427,0.471182528700265,-0.09295029460744147,0.20728897426824522,-0.5177166987702825,0.43600865314544607,0.4371279009484498,0.06401413056080804,0.23040594245569204,-0.45045058407459193,0.4705861005067685,0.120380492295034,0.12381402432881794,0.13404695663340616,0.20912341328328576,2026-06-03
CMIN3,0.9287267290283213,1.2507060535516974,-0.7432228419061094,0.39978457620156993,1.2802118392893789,-1.2391478094223773,0.3937969450978183,0.013360413472379104,0.719823189949929,1.3255976596435008,-1.1659772369888475,0.05653949730061861,-0.036309246919460976,0.5752936372109234,-1.0111123399816848,0.1101856353645514,0.03983204196909451,0.07363795186667632,-0.06619587644703118,2026-06-03
COGN3,2.152480449937773,1.0025054406661633,1.5946130692841756,1.0237044127657418,0.9574379520191443,0.7781582219161529,0.9806925069025041,-0.34023227068150386,1.0511393169919416,1.0148617075032558,0.8707362347684406,0.553982378796535,-0.40307609307064474,0.8682753821339513,-1.279295324509933,0.08554601169072829,0.3061440071593553,0.29774728782640314,0.09045497036478056,2026-06-03
CPFE3,1.037192075947433,0.7962371833672625,0.3820914453780818,0.10353544524122339,0.8109551026436874,-0.027166710503156888,0.09518419291151714,-0.026230511609782237,0.580253824313851,0.7999304439818156,-0.04494055658282198,0.1771073181107026,-0.014165266398863618,0.615361463066842,0.2456090543286407,0.10798121719841447,0.15441986127723517,0.17791011402589785,0.21790921392913298,2026-06-03
CPLE6,0.9440358845002133,0.7366597615866752,0.3692633790294002,0.0057931883251666726,0.7378486845159733,0.5971243293759682,0.006323871581071932,0.050086033796619814,-0.2876368352338381,0.7236595179757497,0.5469884637265703,0.05205200018181791,0.040190836759961185,-0.22776844405093888,0.13025597047661003,0.1098742530560124,0.15209319396868137,0.14832572065475946,0.16748685223049264,2026-06-03
CRFB3,2.1511387956112005,2.242212797267744,-0.13074526084040544,-0.08962799184457049,2.4653844490515135,-1.1992183518238848,-0.19731164789631428,0.2177041728972407,1.5384615361952578,2.509158757081103,-1.1604812948355474,-0.2686033673534392,0.23170386969614554,1.4780863096084937,-0.21124548928697884,0.08557274846365348,0.06903601351384991,0.16556188456219578,0.13402674182424312,2026-06-03
CSAN3,1.2332721597298963,1.032779483855366,0.20754540605021277,0.3414763256051478,1.087055403435068,0.41206810525035353,0.3674700996176642,0.2515066752667222,-0.20183390496378217,1.1046734123416668,0.4404716856368378,0.23655245457463156,0.23222575201044152,-0.2579378362699664,-0.3924967329526561,0.10400632278484845,0.1368188947739548,0.16983136192167492,0.10879067244088558,2026-06-03
CSED3,1.2808121732374544,0.17877306411978486,1.8747760323279783,0.1792382160362616,0.2454735209442639,1.4249542958093213,0.18794704399725345,0.16660324804766669,0.7100226311080937,0.2520877875970886,1.4356177513432093,0.1387970964370526,0.1593646793532255,0.6889597309870777,-0.14735365760537722,0.1030445724793092,0.33690918787934043,0.4098322232541416,0.3822188184390982,2026-06-03
CSMG3,0.9501326907799101,0.9907280478039457,0.09685791426808166,-0.39038629938396197,1.1307936869199937,0.320611272815402,-0.3333816220387199,0.5872619754248463,-0.10541751508350855,1.0553213137131787,0.19893545628566378,0.22744596173805004,0.6698579738424087,0.13492160974938341,1.6813852274058316,0.10975026866289372,0.1100143896421204,0.2048300628571882,0.5108689800280999,2026-06-03
CSNA3,0.4819109707818168,0.23142328466815168,0.22152768320126504,0.5139957723132328,0.09152686022297665,-0.32731196399503837,0.4462782179993849,-0.6526652729776394,0.54985307177864,0.09598719967731664,-0.32012104867004365,0.4131338859383432,-0.657546611338405,0.5356492772593389,-0.09936813365059155,0.1193090481858512,0.1590231195744336,0.07700050545664161,0.062411705963934194,2026-06-03
