ano,empresa,ticker,total_volume_negociado,flag_trading_days,menor_data,pat_liq,market_cap
2010,ISAE,ISAE4,2486445.242,1.0,1.0,4363539.0,7329257.25
2010,ITSA,ITSA4,18894684.505,1.0,1.0,18509118.0,39878358.46
2010,JBSS,JBSS3,4615297.302,1.0,1.0,5169600.0,9848601.17
2010,KLBN,KLBN4,1820236.1519999998,1.0,1.0,2540190.0,3387168.38
2010,KSSA,KSSA3,1281515.964,1.0,1.0,359036.0,193718.7
2010,LAME,LAME4,6535338.037,1.0,1.0,271292.0,6314315.82
2010,LAND,LAND3,4678136.2469999995,1.0,1.0,199212.0,197915.04
2010,LIGT,LIGT3,3869475.6670000004,1.0,1.0,3113477.0,5496022.917
2010,LREN,LREN3,7874553.193,1.0,1.0,778803.0,2629510.88
2010,LUPA,LUPA3,1873488.465,1.0,1.0,196506.0,1178501.28
2010,MAGG,MAGG3,1013052.841,1.0,1.0,1916822.0,1694006.5348
2010,MBRF,MBRF3,2546246.66,1.0,1.0,2792931.0,3875101.1475
2010,MOTV,MOTV3,5832618.043,1.0,1.0,1916283.0,12669489.574
2010,MRVE,MRVE3,6261076.839,1.0,1.0,2186336.0,4283374.05
2010,MULT,MULT3,1623945.509,1.0,1.0,2019195.0,2919696.9318
2010,MYPK,MYPK3,612667.8019999999,1.0,1.0,455714.0,676854.64
2010,NATU,NATU3,6391737.429,1.0,1.0,788396.0,11120498.22
2010,NETC,NETC4,6076600.972,1.0,1.0,2854740.0,6516316.0
2010,OGXP,OGXP3,27878496.587999996,1.0,1.0,9164497.0,32293103.923
2010,OIBR,OIBR4,2089503.9419999998,1.0,1.0,4733047.0,17743124.196
2010,PCAR,PCAR4,6270504.629000001,1.0,1.0,5635205.0,9011966.0
2010,PDGR,PDGR3,6847312.493000001,1.0,1.0,1836660.0,3281065.77
2010,PETR,PETR4,151492261.929,1.0,1.0,149847967.0,323479137.28
2010,POMO,POMO4,663461.878,1.0,1.0,724640.0,985082.78
2010,POSI,POSI3,1402257.249,1.0,1.0,565220.0,901018.0
2010,PRML,PRML3,5151430.457,1.0,1.0,1082366.0,2636020.89
2010,PSSA,PSSA3,1471535.27,1.0,1.0,2100297.0,3520507.15
2010,RAPT,RAPT4,867265.4149999999,1.0,1.0,839992.0,1427208.96
2010,RDCD,RDCD3,19021760.856,1.0,1.0,720772.0,20289442.5
2010,RENT,RENT3,2919242.3889999995,1.0,1.0,566059.0,2389532.2
2010,RSID,RSID3,6399947.755,1.0,1.0,1318197.0,1563528.3416
2010,SDIA,SDIA4,4881130.075999999,1.0,1.0,459230.0,3183062.76
2010,SLCE,SLCE3,850500.006,1.0,1.0,806141.0,1805479.75
2010,SULA,SULA11,1311202.924,1.0,1.0,2475231.0,2902033.9584
2010,SUZB,SUZB5,3030845.662,1.0,1.0,4265679.0,4646782.56
2010,TAMM,TAMM4,5261087.736,1.0,1.0,1386211.0,2995548.4
2010,TCSL,TCSL4,4787267.323,1.0,1.0,7631195.0,10748354.06
2010,TEND,TEND3-old,1780291.9889999998,1.0,1.0,1101191.0,1346190.72
2010,TIMS,TIMS3,723712.459,1.0,1.0,7631195.0,10748354.06
2010,TMAR,TMAR5,2337065.9220000003,1.0,1.0,9820997.0,14062939.5
2010,TNLP,TNLP4,8196355.4969999995,1.0,1.0,8263608.0,12697054.4
2010,TOTS,TOTS3,1207186.5240000002,1.0,1.0,508182.0,2082538.0737
2010,UGPA,UGPA4,5138948.194,1.0,1.0,4829816.0,8319800.32
2010,USIM,USIM5,30176726.961000003,1.0,1.0,14747966.0,20498459.927
2010,VALE,VALE5,142324258.651,1.0,1.0,94559383.0,170393856.9
2010,VCPA,VCPA4,2876038.3320000004,1.0,1.0,8662825.0,8671762.24
2010,VIVO,VIVO4,6297639.498,1.0,1.0,8563443.0,13796234.37
2010,VIVT,VIVT4,1366881.1030000001,1.0,1.0,10679674.0,21801757.6
2010,WEGE,WEGE3,1472611.726,1.0,1.0,2216162.0,8523248.8602
2011,ABEV,ABEV3,1532818.754,1.0,1.0,23926067.0,103059437.73
2011,AEDU,AEDU11,3014288.3419999997,1.0,1.0,1138041.0,3348217.8971
2011,ALLL,ALLL11,8313633.270999999,1.0,1.0,3788562.0,10446518.8
2011,ALSC,ALSC3,944692.6490000001,1.0,1.0,1023551.0,1582950.45
2011,AMAR,AMAR3,793692.348,1.0,1.0,759074.0,3831278.76
2011,AMBV,AMBV4,14785011.696999999,1.0,1.0,23926067.0,103059437.73
2011,AMER,AMER3,6251143.074999999,1.0,1.0,224777.0,3314635.52
2011,AMIL,AMIL3,2100985.226,1.0,1.0,1348364.0,5232174.25
2011,ARTR,ARTR3,1122451.222,1.0,1.0,984322.0,2885760.21
2011,AXIA,AXIA3,7267203.331,1.0,1.0,78049404.0,28006397.84
2011,B3SA,B3SA3,40735063.317,1.0,1.0,19383840.0,23295954.852
2011,BEEF,BEEF3,615176.538,1.0,1.0,484137.0,723709.42
2011,BICB,BICB4,579061.14,1.0,1.0,1867061.0,2948094.69
2011,BISA,BISA3,4884885.729,1.0,1.0,2613242.0,3373856.4548
2011,BRAP,BRAP4,8393286.791,1.0,1.0,5621427.0,11548670.25
2011,BRFS,BRFS3,13225976.726,1.0,1.0,13168963.0,20623381.277
2011,BRKM,BRKM5,5179159.847999999,1.0,1.0,9905857.0,9195557.34
2011,BRML,BRML3,6587164.878999999,1.0,1.0,5122791.0,4738798.5
2011,BRPR,BRPR3,1517291.621,1.0,3.0,1927390.0,1791174.35
2011,CIEL,CIEL3,14142209.795,1.0,1.0,1147075.0,20672972.8
2011,CMIG,CMIG4,10273937.651,1.0,1.0,12190503.0,15842972.14
2011,CNFB,CNFB4,940289.933,1.0,1.0,1372836.0,1992511.8
2011,COCE,COCE5,371638.366,1.0,1.0,1220885.0,2093049.176
2011,CPFE,CPFE3,4296948.058,1.0,1.0,6536183.0,18961614.293
2011,CPLE,CPLE6,5594908.516,1.0,1.0,10854621.0,9750687.9532
2011,CRUZ,CRUZ3,4959954.243,1.0,1.0,2000866.0,20786920.0
2011,CSAN,CSAN3,7677103.94,1.0,1.0,5939417.0,9172383.8792
2011,CSMG,CSMG3,1707041.155,1.0,1.0,3865557.0,2873225.0
2011,CSNA,CSNA3,26247428.857,1.0,1.0,6592580.0,38344611.0
2011,CYRE,CYRE3,17390687.200999998,1.0,1.0,4201735.0,8250993.61
2011,DASA,DASA3,4560018.609000001,1.0,1.0,623294.0,3893309.47
2011,DXCO,DXCO3,5058132.125,1.0,1.0,3309351.0,7508461.2
2011,ECOR,ECOR3,2582722.552,1.0,4.0,1746338.0,5575816.02
2011,EGIE,EGIE3,3412836.5339999995,1.0,1.0,4883356.0,13831607.048
2011,ELPL,ELPL4,5992810.779999999,1.0,1.0,3770770.0,6017927.1746
2011,EMBJ,EMBJ3,4482089.225,1.0,1.0,5118302.0,6715611.2
2011,ENBR,ENBR3,2870700.348,1.0,1.0,4574829.0,5675195.0
2011,ENEV,ENEV3,2913448.041,1.0,1.0,1718027.0,2692852.1
2011,EQTL,EQTL3,963843.734,1.0,1.0,915766.0,1762816.25
2011,EVEN,EVEN3,2121942.546,1.0,1.0,1305046.0,1565396.03
2011,EZTC,EZTC3,495558.08,1.0,1.0,1015445.0,1186379.365
2011,FESA,FESA4,372213.985,1.0,1.0,986451.0,958386.0
2011,FFTL,FFTL4,1765661.6290000002,1.0,1.0,3471858.0,5697311.418
2011,FIBR,FIBR3,13351110.903,1.0,1.0,15183000.0,12456650.88
2011,FLRY,FLRY3,806991.53,1.0,1.0,975977.0,2624667.01
2011,GETI,GETI4,2376101.483,1.0,1.0,2034476.0,7338362.85
2011,GFSA,GFSA3,13075899.505000003,1.0,1.0,3545413.0,4630478.4
2011,GGBR,GGBR4,32528654.389,1.0,1.0,19433180.0,30409372.13
2011,GOAU,GOAU4,6957600.42,1.0,1.0,8766704.0,11120245.3
2011,GOLL,GOLL54,7450011.223,1.0,1.0,2713920.0,5767832.26
2011,GPIV,GPIV33,698411.394,1.0,1.0,1230100.0,984934.16252
2011,HGTX,HGTX3,3601982.3670000006,1.0,1.0,430954.0,2549327.0
2011,HYPE,HYPE3,12553625.922,1.0,1.0,4919621.0,12541793.98
2011,IGTA,IGTA3,1199580.209,1.0,1.0,1445625.0,2512383.5
2011,INEP,INEP4,637425.362,1.0,1.0,454261.0,314494.1
2011,ISAE,ISAE4,1767895.3709999998,1.0,1.0,4531892.0,7155840.0
2011,ITSA,ITSA4,18244616.371,1.0,1.0,27566000.0,48008309.46
2011,JBSS,JBSS3,9527893.615000002,1.0,1.0,19131169.0,19279394.84
2011,JHSF,JHSF3,349658.86699999997,1.0,1.0,935839.0,1108170.245
2011,KEPL,KEPL3,2446247.4910000004,1.0,1.0,244217.0,444895.1
2011,KLBN,KLBN4,3005832.86,1.0,1.0,4714093.0,4722485.63
2011,LAME,LAME4,8974604.772,1.0,1.0,264502.0,8680076.94
2011,LAND,LAND3,8081304.301,1.0,1.0,411214.0,609208.32
2011,LIGT,LIGT3,4653967.785999999,1.0,1.0,3615123.0,4286693.9412
2011,LREN,LREN3,12280669.835,1.0,1.0,915642.0,5973149.0
2011,LUPA,LUPA3,1318121.089,1.0,1.0,260419.0,1002477.0
2011,MAGG,MAGG3,1475373.466,1.0,1.0,2169997.0,2685404.1136
2011,MBRF,MBRF3,6601859.847,1.0,1.0,3716619.0,5849653.5373
2011,MMXM,MMXM3,11734062.189999998,1.0,1.0,802645.0,4975675.96
2011,MOTV,MOTV3,10900934.623000002,1.0,1.0,3572224.0,16499412.384
2011,MPLU,MPLU3,1636760.168,1.0,2.0,699544.0,3112974.2
2011,MRVE,MRVE3,11664360.862999998,1.0,1.0,2670070.0,6131265.87
2011,MULT,MULT3,2722246.9830000005,1.0,1.0,2906084.0,5910834.2433
2011,MYPK,MYPK3,1428843.54,1.0,1.0,762695.0,1622157.3
2011,NATU,NATU3,8324708.007,1.0,1.0,1123254.0,17222240.0
2011,NETC,NETC4,7162800.782,1.0,1.0,3609865.0,5962017.0
2011,NEXP,NEXP3,1965256.7789999999,1.0,1.0,438767.0,973825.68
2011,OGXP,OGXP3,70023533.71700001,1.0,1.0,9352127.0,54046122.592
2011,OIBR,OIBR4,2698316.973,1.0,1.0,10630131.0,7945251.798
2011,OSXB,OSXB3,2083816.651,1.0,3.0,2434412.0,5270110.0
2011,PCAR,PCAR4,12537374.915,1.0,1.0,6877706.0,16199778.58
2011,PDGR,PDGR3,20446380.41,1.0,1.0,5585790.0,8400882.36
2011,PETR,PETR4,158163292.588,1.0,1.0,176974123.0,256675337.94
2011,PLAS,PLAS3,1041071.1959999999,1.0,1.0,296590.0,599148.0
2011,PMAM,PMAM3,2491946.411,1.0,1.0,1807318.0,1614914.18
2011,POMO,POMO4,1332787.31,1.0,1.0,864801.0,1924827.38
2011,POSI,POSI3,1115152.6840000001,1.0,1.0,682866.0,1460149.71
2011,PRML,PRML3,6531519.684,1.0,1.0,954436.0,5097263.68
2011,PSSA,PSSA3,2015617.0320000001,1.0,1.0,4264840.0,6110523.3
2011,RAPT,RAPT4,1664822.065,1.0,1.0,1078872.0,2320506.81
2011,RDCD,RDCD3,12867302.83,1.0,1.0,1417583.0,17155405.5
2011,RENT,RENT3,3980870.7390000005,1.0,1.0,799699.0,4137247.9
2011,RSID,RSID3,8217258.6,1.0,1.0,2417706.0,3462248.3649
2011,SAUD,SAUD3,1849254.0450000002,1.0,1.0,644786.0,2784897.5
2011,SLCE,SLCE3,720547.3219999999,1.0,1.0,1840822.0,1308128.1
2011,SLED,SLED4,492130.6479999999,1.0,1.0,397793.0,1006271.9
2011,SMTO,SMTO3,544577.353,1.0,1.0,1925578.0,1574410.95
2011,SULA,SULA11,1817742.09,1.0,1.0,2640927.0,4075390.439
2011,SUZB,SUZB5,4744111.172,1.0,1.0,8081335.0,5812684.02
2011,TAMM,TAMM4,8294566.511,1.0,1.0,787268.0,3758600.0
2011,TCSL,TCSL4,5661260.325999999,1.0,1.0,8757905.0,14073353.2
2011,TIMS,TIMS3,1072068.608,1.0,1.0,8757905.0,14073353.2
2011,TMAR,TMAR5,1769404.808,1.0,1.0,14352844.0,12859922.63
2011,TNLP,TNLP4,8068858.615,1.0,1.0,10963527.0,11696287.7
2011,TOTS,TOTS3,3863629.319,1.0,1.0,545739.0,4172864.2479
2011,UGPA,UGPA4,6186825.603,1.0,1.0,5046860.0,11572026.89
2011,USIM,USIM5,33632414.339,1.0,1.0,16484474.0,23568737.969
2011,VALE,VALE5,184154999.734,1.0,1.0,105612176.0,219020269.28
2011,VIVO,VIVO4,7846302.825999999,1.0,1.0,9159071.0,23976874.8
2011,VIVR,VIVR3,1051731.709,1.0,1.0,1072325.0,784599.75
2011,VIVT,VIVT4,1196667.4840000002,1.0,1.0,11127538.0,17701078.22
2011,VLID,VLID3,650088.378,1.0,1.0,410292.0,760421.5
2011,WEGE,WEGE3,1656564.6230000001,1.0,1.0,3322464.0,10369113.984
2012,ABEV,ABEV3,1770800.3339999998,1.0,1.0,24822342.0,144813580.34
2012,AEDU,AEDU3,5546017.447,1.0,1.0,2059944.0,4839830.4704
2012,ALLL,ALLL3,6610401.4350000005,1.0,1.0,4058650.0,9042128.6725
2012,ALOS,ALOS3,516965.006,1.0,2.0,1848179.0,1857099.0933
2012,ALPA,ALPA4,906318.174,1.0,1.0,1366123.0,4287801.9
2012,ALSC,ALSC3,1024498.307,1.0,1.0,1223147.0,1991588.76
2012,AMAR,AMAR3,1319968.6150000002,1.0,1.0,917889.0,4392313.8
2012,AMBV,AMBV4,19328548.35,1.0,1.0,24822342.0,144813580.34
2012,AMER,AMER3,3381971.9280000003,1.0,1.0,1204020.0,2982017.5628
2012,AMIL,AMIL3,2736465.6010000003,1.0,1.0,1479898.0,6565006.1
2012,APER,APER3,986091.9559999999,1.0,1.0,397257.0,1754697.75
2012,ARTR,ARTR3,1357324.826,1.0,1.0,1248027.0,4601718.4
2012,AUTM,AUTM3,658209.577,1.0,2.0,1049457.0,1913801.6
2012,AXIA,AXIA3,5510253.369,1.0,1.0,76046025.0,29713774.395
2012,AZZA,AZZA3,1044308.561,1.0,2.0,347107.0,1934642.7
2012,B3SA,B3SA3,36003087.657000005,1.0,1.0,19002380.0,20196504.315
2012,BICB,BICB4,550574.676,1.0,1.0,2030111.0,2595067.59
2012,BISA,BISA3,4730633.08,1.0,1.0,2993295.0,3453072.194
2012,BRAP,BRAP4,8822216.800999999,1.0,1.0,7742781.0,14182714.74
2012,BRFS,BRFS3,17629082.588,1.0,1.0,14206482.0,23062747.911
2012,BRKM,BRKM5,6578348.995,1.0,1.0,10908061.0,16029957.66
2012,BRML,BRML3,9072981.961000001,1.0,1.0,6365215.0,8021468.7
2012,BRPR,BRPR3,3127571.1210000003,1.0,1.0,2895876.0,2445695.0
2012,CIEL,CIEL3,14852746.58,1.0,1.0,1315301.0,21221735.106
2012,CMIG,CMIG4,10662643.386,1.0,1.0,12457047.0,19762532.524
2012,CNFB,CNFB4,1000168.692,1.0,1.0,1366766.0,1746943.0088
2012,COCE,COCE5,474719.637,1.0,1.0,1351795.0,2444452.3097
2012,CPFE,CPFE3,3371137.047,1.0,1.0,6781442.0,21458715.998
2012,CPLE,CPLE6,6385671.003,1.0,1.0,11637035.0,10848507.574
2012,CRUZ,CRUZ3,5101047.168,1.0,1.0,2045633.0,30355036.86
2012,CSAN,CSAN3,7194332.95,1.0,1.0,8858552.0,9994463.4
2012,CSMG,CSMG3,1790492.44,1.0,1.0,4383332.0,3597277.7
2012,CSNA,CSNA3,16707932.768,1.0,1.0,7062155.0,27978446.373
2012,CTAX,CTAX4,543187.8030000001,1.0,1.0,367644.0,1434996.1608
2012,CTIP,CTIP3,6344423.598999999,1.0,1.0,1034781.0,6043060.7549
2012,CYRE,CYRE3,19080576.176,1.0,1.0,4482831.0,6289980.26
2012,DASA,DASA3,6429834.778999999,1.0,1.0,2516875.0,6538223.58
2012,DXCO,DXCO3,4173186.1450000005,1.0,1.0,3558512.0,7250123.56
2012,ECOR,ECOR3,3811546.654,1.0,1.0,1815412.0,7568745.45
2012,EGIE,EGIE3,3577854.0880000005,1.0,1.0,5580142.0,17950410.28
2012,ELPL,ELPL4,6622117.232000001,1.0,1.0,3446149.0,6407581.49
2012,EMBJ,EMBJ3,4798935.511,1.0,1.0,4910860.0,8611613.5
2012,ENAT,ENAT3,2470412.159,1.0,2.0,2152553.0,4306071.861
2012,ENBR,ENBR3,5018200.006,1.0,1.0,4679466.0,5960540.0
2012,ENEV,ENEV3,3763158.9450000003,1.0,1.0,1509710.0,5329384.58
2012,EQTL,EQTL3,519402.247,1.0,1.0,878579.0,1299797.3968
2012,EVEN,EVEN3,2401764.657,1.0,1.0,1505351.0,1838352.055
2012,EZTC,EZTC3,1341215.777,1.0,1.0,1304563.0,2489908.3164
2012,FESA,FESA4,341220.361,1.0,1.0,1085875.0,1039283.2
2012,FFTL,FFTL4,3097864.1,1.0,1.0,6227308.0,13465694.149
2012,FIBR,FIBR3,7178015.217,1.0,1.0,15985322.0,9601966.9911
2012,FLRY,FLRY3,1119018.5499999998,1.0,1.0,1072952.0,2984416.0415
2012,GETI,GETI4,2363655.982,1.0,1.0,1918090.0,9071362.77
2012,GFSA,GFSA3,14454618.426000003,1.0,1.0,3772058.0,3206319.91
2012,GGBR,GGBR4,30963446.083,1.0,1.0,23042696.0,26649396.41
2012,GOAU,GOAU4,7305555.622,1.0,1.0,8259040.0,7893138.2803
2012,GOLL,GOLL54,7210321.359,1.0,1.0,2604649.0,5028841.3758
2012,HGTX,HGTX3,8636535.219,1.0,1.0,606814.0,5867137.0
2012,HYPE,HYPE3,15778704.322999999,1.0,1.0,6784008.0,9213739.5
2012,IGTA,IGTA3,1447731.183,1.0,1.0,1544778.0,3035398.4349
2012,INEP,INEP4,420444.321,1.0,1.0,589628.0,427690.6
2012,ISAE,ISAE4,1795973.989,1.0,1.0,4499790.0,8023260.42
2012,ITSA,ITSA4,23312452.975,1.0,1.0,27776000.0,53365785.93
2012,JBSS,JBSS3,5492274.603,1.0,1.0,20488171.0,13320739.99
2012,KLBN,KLBN4,3808490.631,1.0,1.0,5142031.0,5228187.1894
2012,KROT,KROT11,935412.6,1.0,1.0,842600.0,1321983.6429
2012,LAME,LAME4,8947961.598000001,1.0,1.0,519338.0,10714323.059
2012,LAND,LAND3,3158078.021,1.0,1.0,694368.0,758933.0
2012,LIGT,LIGT3,5597419.096,1.0,1.0,3327428.0,5987504.0016
2012,LPSB,LPSB3,1237835.176,1.0,1.0,350982.0,2122110.0
2012,LREN,LREN3,14178552.414,1.0,1.0,1016945.0,7290951.5
2012,LUPA,LUPA3,860523.549,1.0,1.0,154843.0,567824.6245
2012,MAGG,MAGG3,962654.77,1.0,1.0,2521074.0,2219062.6984
2012,MBRF,MBRF3,8217952.136,1.0,1.0,6160197.0,5339391.0724
2012,MDIA,MDIA3,1015320.517,1.0,1.0,1891399.0,4708175.0
2012,MGLU,MGLU3,1436854.459,1.0,5.0,627818.0,3030527.5
2012,MILK,MILK33,2671807.842,1.0,1.0,482088.0,171434.4
2012,MMXM,MMXM3,10577380.061999999,1.0,1.0,3114590.0,5172599.55
2012,MOTV,MOTV3,9644584.067,1.0,1.0,3345909.0,20502881.36
2012,MPLU,MPLU3,2371714.124,1.0,1.0,233479.0,4387196.8
2012,MRVE,MRVE3,14598759.364,1.0,1.0,3219753.0,6255792.0
2012,MULT,MULT3,2222871.8329999996,1.0,1.0,3013786.0,6076654.0659
2012,MYPK,MYPK3,1835140.035,1.0,1.0,885558.0,2020113.3
2012,NATU,NATU3,10880377.469999999,1.0,1.0,1172136.0,16818126.0
2012,NEXP,NEXP3,1372503.454,1.0,1.0,660530.0,1461264.75
2012,OGXP,OGXP3,72609992.54300001,1.0,1.0,9091369.0,47179537.1
2012,OIBR,OIBR4,2649731.4750000006,1.0,1.0,10301571.0,9263852.15
2012,OSXB,OSXB3,1958981.0760000001,1.0,1.0,2376545.0,5045625.0
2012,PCAR,PCAR4,13088930.609000001,1.0,1.0,7327598.0,18739303.05
2012,PDGR,PDGR3,26256120.452,1.0,1.0,6390432.0,9875705.64
2012,PETR,PETR4,124311089.15900001,1.0,1.0,322711601.0,328244877.46
2012,PMAM,PMAM3,829587.619,1.0,1.0,1719930.0,1608528.2825
2012,POMO,POMO4,1951393.091,1.0,1.0,1000906.0,3088352.402
2012,POSI,POSI3,714267.843,1.0,1.0,568067.0,619956.0
2012,PRIO,PRIO3,15026110.253999999,1.0,1.0,3929551.0,7766878.0
2012,PRML,PRML3,2886842.821,1.0,1.0,904422.0,3327792.0
2012,PSSA,PSSA3,2482077.637,1.0,1.0,4571650.0,7942090.5
2012,RAIA,RAIA3,1276310.0869999998,1.0,1.0,623239.0,1612386.23
2012,RAPT,RAPT4,2098668.2199999997,1.0,1.0,1296258.0,2775850.8
2012,RDCD,RDCD3,15022088.378999999,1.0,1.0,1366070.0,15823383.69
2012,RENT,RENT3,5740021.076,1.0,1.0,1015760.0,5509747.8
2012,RSID,RSID3,9126710.396000002,1.0,1.0,2044375.0,3417801.1793
2012,SAUD,SAUD3,2344988.288,1.0,1.0,772290.0,4604020.72
2012,SLCE,SLCE3,665360.638,1.0,1.0,1963250.0,1812657.905
2012,SLED,SLED4,494264.304,1.0,1.0,437960.0,867775.16
2012,STBP,STBP11,1402096.162,1.0,1.0,1282562.0,3720146.36
2012,SULA,SULA11,2208129.19,1.0,1.0,2856780.0,5440183.448
2012,SUZB,SUZB5,3211493.0889999997,1.0,1.0,10013677.0,4492866.79
2012,TAMM,TAMM4,4715742.007999999,1.0,1.0,2594097.0,5152882.6
2012,TCSA,TCSA3,1679032.5210000002,1.0,1.0,1547138.0,2412409.95
2012,TCSL,TCSL4,4423876.483,1.0,1.0,10864246.0,19846809.055
2012,TECN,TECN3,306012.26,1.0,7.0,150326.0,1076282.79
2012,TGMA,TGMA3,660218.983,1.0,1.0,408402.0,1664934.5
2012,TIMS,TIMS3,5391864.233000001,1.0,1.0,10864246.0,19846809.055
2012,TMAR,TMAR5,1378191.886,1.0,1.0,20773458.0,19720345.5
2012,TNLP,TNLP4,6066258.007,1.0,1.0,13524137.0,11786790.45
2012,TOTS,TOTS3,3414903.897,1.0,1.0,641435.0,4537637.568
2012,UGPA,UGPA4,3737299.648,1.0,1.0,5492438.0,14822126.466
2012,USIM,USIM5,23408083.178000003,1.0,1.0,17431173.0,18441350.117
2012,VALE,VALE5,173143474.7,1.0,1.0,130442577.0,248509366.7
2012,VIVO,VIVO4,4552272.351,1.0,1.0,9816294.0,27865647.11
2012,VIVT,VIVT4,6612578.092,1.0,1.0,42863949.0,49616054.8
2012,VLID,VLID3,664623.732,1.0,1.0,479248.0,1178308.32
2012,WEGE,WEGE3,1844022.9670000002,1.0,1.0,3513107.0,11034309.516
2012,YDUQ,YDUQ3,1339951.403,1.0,1.0,604805.0,1643858.74
2013,ABEV,ABEV3,6001408.424000001,1.0,1.0,26727978.0,216297019.46
2013,ABRE,ABRE11,491104.73,1.0,1.0,996203.0,2112974.9152
2013,AEDU,AEDU3,5596556.822,1.0,1.0,2134865.0,3725448.1664
2013,ALLL,ALLL3,6387750.985000001,1.0,1.0,4166648.0,5775263.6098
2013,ALOS,ALOS3,920147.035,1.0,1.0,2061025.0,2239218.2483
2013,ALPA,ALPA4,1347575.049,1.0,1.0,1570769.0,5054982.8
2013,ALSC,ALSC3,1865975.2000000002,1.0,1.0,1352755.0,2412782.041
2013,AMAR,AMAR3,1741413.0219999999,1.0,1.0,916022.0,4265327.0
2013,AMBV,AMBV4,26569468.411,1.0,1.0,26727978.0,216297019.46
2013,AMER,AMER3,2764753.3099999996,1.0,1.0,1057025.0,915737.67675
2013,AMIL,AMIL3,6358921.887999999,1.0,1.0,1634561.0,7201850.1
2013,APER,APER3,1439500.832,1.0,1.0,450500.0,1644021.0392
2013,ARTR,ARTR3,4048122.671,1.0,1.0,1489718.0,6148325.4
2013,AUTM,AUTM3,569033.35,1.0,1.0,1182351.0,1841845.178
2013,AXIA,AXIA6,5392830.343999999,1.0,1.0,78784001.0,20677673.134
2013,AZZA,AZZA3,1833515.63,1.0,1.0,409447.0,2636083.8573
2013,B3SA,B3SA3,33736236.285,1.0,1.0,19391350.0,19781573.093
2013,BEEF,BEEF3,1351187.2219999998,1.0,1.0,340531.0,883806.8848
2013,BISA,BISA3,4839133.884,1.0,1.0,2461484.0,1453882.2717
2013,BPHA,BPHA3,1336732.1400000001,1.0,1.0,1312440.0,2474367.4793
2013,BRAP,BRAP4,8343730.177,1.0,1.0,9602562.0,11630507.97
2013,BRFS,BRFS3,20069388.418,1.0,1.0,14018987.0,26423671.547
2013,BRKM,BRKM5,5306777.346000001,1.0,1.0,8453574.0,9518380.9384
2013,BRML,BRML3,13263134.584,1.0,1.0,7220315.0,10422450.0
2013,BRPR,BRPR3,7134535.762,1.0,1.0,7497238.0,7351408.2
2013,CGAS,CGAS5,896423.768,1.0,1.0,1356721.0,4741806.39
2013,CIEL,CIEL3,27344564.405,1.0,1.0,2163403.0,38630120.759
2013,CMIG,CMIG4,19593687.324999996,1.0,1.0,12897884.0,29863786.14
2013,COCE,COCE5,730293.601,1.0,1.0,1493419.0,2687275.75
2013,CPFE,CPFE3,4407883.078,1.0,1.0,6971294.0,24441766.204
2013,CPLE,CPLE6,5596937.628,1.0,1.0,12227708.0,11254387.311
2013,CRUZ,CRUZ3,8452203.9,1.0,1.0,2280356.0,45058735.48
2013,CSAN,CSAN3,9068519.067,1.0,1.0,8932346.0,12529473.93
2013,CSMG,CSMG3,3269252.3880000003,1.0,1.0,4822490.0,5190159.0
2013,CSNA,CSNA3,15544877.333,1.0,1.0,7453525.0,16591699.829
2013,CTIP,CTIP3,11100625.402,1.0,1.0,1307961.0,6404955.4759
2013,CYRE,CYRE3,14534881.304,1.0,1.0,4826557.0,6085848.8
2013,CZLT,CZLT33,900946.9990000001,1.0,1.0,5548122.0,6860095.8256
2013,DASA,DASA3,7523749.693000001,1.0,1.0,2601220.0,4103606.9758
2013,DXCO,DXCO3,4292774.933,1.0,1.0,3812901.0,5826823.87
2013,ECOR,ECOR3,5464491.577,1.0,1.0,2021899.0,9030847.98
2013,EGIE,EGIE3,5700486.3610000005,1.0,1.0,5604244.0,24249372.433
2013,ELPL,ELPL4,6542244.89,1.0,1.0,3641937.0,4240496.96
2013,EMBJ,EMBJ3,6796672.1729999995,1.0,1.0,6277841.0,9691838.32
2013,ENAT,ENAT3,2290360.194,1.0,1.0,2143880.0,1940320.3858
2013,ENBR,ENBR3,5814889.723,1.0,1.0,4596035.0,6130148.86
2013,ENEV,ENEV3,4979914.958,1.0,1.0,2339699.0,5239788.4
2013,EQTL,EQTL3,1387622.6230000001,1.0,1.0,1374697.0,1644176.67
2013,ETER,ETER3,344768.829,1.0,1.0,459225.0,983286.29
2013,EVEN,EVEN3,3690284.4859999996,1.0,1.0,1664485.0,1595724.12
2013,EZTC,EZTC3,2311224.3570000003,1.0,1.0,1556540.0,3025451.3544
2013,FIBR,FIBR3,7017129.947999999,1.0,1.0,15323493.0,8237446.3411
2013,FLRY,FLRY3,1310088.2169999997,1.0,1.0,1698322.0,3985480.578
2013,GETI,GETI4,3822859.3279999997,1.0,1.0,1912785.0,10151646.08
2013,GFSA,GFSA3,13628571.971,1.0,1.0,2629720.0,1136875.36
2013,GGBR,GGBR4,29718736.662,1.0,1.0,26910731.0,28366241.459
2013,GOAU,GOAU4,5937363.192,1.0,1.0,9844978.0,8468379.5764
2013,GOLL,GOLL54,5598264.696,1.0,1.0,1486916.0,2378658.7487
2013,GRND,GRND3,772773.55,1.0,1.0,1800570.0,3157560.0
2013,HBOR,HBOR3,801023.125,1.0,1.0,974134.0,1671690.96
